<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
DJ.W1FIN,D,20160318,000000,104.5053050,105.2684632,104.2737259,104.8947788,5371
DJ.W1FIN,D,20160320,000000,104.8789893,104.8789893,104.8316209,104.8474104,132
DJ.W1FIN,D,20160321,000000,104.8421472,105.1053052,104.4789892,104.5842524,4978
DJ.W1FIN,D,20160322,000000,104.6368840,104.7947788,103.9263574,104.3737260,5424
DJ.W1FIN,D,20160323,000000,104.3895154,104.4368839,103.2526729,103.2631992,5064
DJ.W1FIN,D,20160324,000000,103.2210939,103.2263571,101.6421459,102.0631987,5074
DJ.W1FIN,D,20160325,000000,102.0421461,102.1737251,102.0000408,102.1000408,4463
DJ.W1FIN,D,20160327,000000,102.1053040,102.1053040,102.0474092,102.0474092,107
DJ.W1FIN,D,20160328,000000,102.0947777,102.6053042,101.9947776,102.4105673,3795
DJ.W1FIN,D,20160329,000000,102.3421462,103.0368833,101.8000407,103.0053044,5402
DJ.W1FIN,D,20160330,000000,102.9842517,104.3053049,102.8789885,103.9105679,5415
DJ.W1FIN,D,20160331,000000,103.9368837,104.1789890,103.5421467,103.6474099,5593
DJ.W1FIN,D,20160401,000000,103.6263572,103.6263572,102.1684619,103.3000413,5722
DJ.W1FIN,D,20160403,000000,103.2895150,103.2895150,103.2474097,103.2631992,92
DJ.W1FIN,D,20160404,000000,103.2263571,103.4579361,102.8368832,102.9053043,4803
DJ.W1FIN,D,20160405,000000,102.8421464,102.8579359,101.0158299,101.1526720,5550
DJ.W1FIN,D,20160406,000000,101.1263562,101.6000406,100.7579350,101.5737248,5570
DJ.W1FIN,D,20160407,000000,101.5631985,101.7684618,99.9842505,100.2000401,5505
DJ.W1FIN,D,20160408,000000,100.0947769,101.6737249,99.9263558,101.2526721,5375
DJ.W1FIN,D,20160410,000000,101.2737247,101.2789879,101.2579352,101.2684616,88
DJ.W1FIN,D,20160411,000000,101.2210931,102.4053041,101.0105667,101.7368828,5024
DJ.W1FIN,D,20160412,000000,101.7316196,103.0526728,101.7263565,102.9526728,5599
