<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
VTBR,D,20161108,000000,0.0677900,0.0681900,0.0675700,0.0679700,4211400000
VTBR,D,20161109,000000,0.0670000,0.0697300,0.0669900,0.0692000,21777590000
VTBR,D,20161110,000000,0.0693800,0.0702900,0.0687700,0.0687700,22166630000
VTBR,D,20161111,000000,0.0689100,0.0690800,0.0681800,0.0682100,8099620000
VTBR,D,20161114,000000,0.0687700,0.0699700,0.0679900,0.0679900,15071410000
VTBR,D,20161115,000000,0.0683500,0.0689000,0.0678300,0.0680400,11531700000
VTBR,D,20161116,000000,0.0683500,0.0689900,0.0678200,0.0681500,14013050000
VTBR,D,20161117,000000,0.0681500,0.0684400,0.0678300,0.0680200,6555110000
VTBR,D,20161118,000000,0.0680000,0.0682200,0.0677300,0.0677500,3582560000
VTBR,D,20161121,000000,0.0680500,0.0686900,0.0680400,0.0685000,9869290000
VTBR,D,20161122,000000,0.0688000,0.0699000,0.0679000,0.0682100,30710450000
VTBR,D,20161123,000000,0.0684600,0.0688500,0.0683700,0.0687500,4879550000
VTBR,D,20161124,000000,0.0688200,0.0689500,0.0678000,0.0683000,15844120000
VTBR,D,20161125,000000,0.0683100,0.0688500,0.0680900,0.0685000,4057960000
VTBR,D,20161128,000000,0.0685600,0.0692500,0.0682600,0.0687500,7697300000
VTBR,D,20161129,000000,0.0683000,0.0691100,0.0682200,0.0687600,5365990000
VTBR,D,20161130,000000,0.0688000,0.0694500,0.0681000,0.0694000,25642910000
VTBR,D,20161201,000000,0.0695900,0.0696800,0.0682000,0.0683100,25962810000
VTBR,D,20161202,000000,0.0684800,0.0691900,0.0678400,0.0683500,26574760000
VTBR,D,20161205,000000,0.0685900,0.0691800,0.0683600,0.0686600,9457530000
VTBR,D,20161206,000000,0.0687900,0.0690800,0.0678000,0.0680000,36985760000
VTBR,D,20161207,000000,0.0681000,0.0685600,0.0681000,0.0681500,7795740000
VTBR,D,20161208,000000,0.0684200,0.0703000,0.0679000,0.0690000,40879110000
VTBR,D,20161209,000000,0.0695000,0.0752500,0.0692100,0.0752300,66774170000
VTBR,D,20161212,000000,0.0758000,0.0763000,0.0731500,0.0734000,46528190000
VTBR,D,20161213,000000,0.0735500,0.0744500,0.0722200,0.0736000,24900630000
VTBR,D,20161214,000000,0.0736200,0.0743500,0.0715200,0.0722800,22179410000
VTBR,D,20161215,000000,0.0717000,0.0728800,0.0708000,0.0723000,36891460000
VTBR,D,20161216,000000,0.0725900,0.0749500,0.0715100,0.0737000,38958920000
VTBR,D,20161219,000000,0.0737400,0.0747800,0.0722900,0.0725500,18711190000
VTBR,D,20161220,000000,0.0725300,0.0732200,0.0719000,0.0725900,9799070000
VTBR,D,20161221,000000,0.0727000,0.0731900,0.0715700,0.0717500,10850540000
VTBR,D,20161222,000000,0.0717500,0.0718900,0.0711000,0.0715000,8844380000
VTBR,D,20161223,000000,0.0715900,0.0728900,0.0711500,0.0720400,10700930000
VTBR,D,20161226,000000,0.0722900,0.0724700,0.0713000,0.0713000,3982410000
VTBR,D,20161227,000000,0.0714100,0.0728400,0.0714000,0.0727800,7278110000
VTBR,D,20161228,000000,0.0727900,0.0737000,0.0725000,0.0730200,12581770000
VTBR,D,20161229,000000,0.0729000,0.0742400,0.0728500,0.0739900,30270150000
VTBR,D,20161230,000000,0.0739700,0.0750000,0.0729000,0.0740000,55745420000
