<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.IMOEX,D,20160727,000000,1937.7600000,1941.1500000,1928.3200000,1938.6500000,27938465894
RI.IMOEX,D,20160728,000000,1937.3200000,1959.8600000,1932.6300000,1954.4500000,26728191998
RI.IMOEX,D,20160729,000000,1954.4400000,1955.0700000,1939.2800000,1944.6200000,30860260699
RI.IMOEX,D,20160801,000000,1952.5500000,1964.2700000,1941.5800000,1947.3600000,24577652412
RI.IMOEX,D,20160802,000000,1943.0300000,1943.9100000,1908.8900000,1912.6900000,28399165388
RI.IMOEX,D,20160803,000000,1913.2100000,1922.8600000,1902.7400000,1919.1500000,23233306954
RI.IMOEX,D,20160804,000000,1928.5200000,1945.1400000,1926.3500000,1944.9400000,24129989572
RI.IMOEX,D,20160805,000000,1947.1800000,1952.3500000,1931.0600000,1944.3100000,21406486898
RI.IMOEX,D,20160808,000000,1950.0000000,1956.9900000,1947.2200000,1956.9900000,20113294541
RI.IMOEX,D,20160809,000000,1951.6900000,1964.5800000,1948.8900000,1956.4200000,22801536967
RI.IMOEX,D,20160810,000000,1954.4500000,1959.9900000,1940.6300000,1942.6700000,21488774846
RI.IMOEX,D,20160811,000000,1943.7200000,1952.1800000,1933.2700000,1952.1800000,21909224810
RI.IMOEX,D,20160812,000000,1955.5800000,1968.1800000,1952.5600000,1967.1800000,23361605096
RI.IMOEX,D,20160815,000000,1967.7300000,1983.1000000,1964.8400000,1977.2800000,24312001591
RI.IMOEX,D,20160816,000000,1977.5900000,1994.3300000,1967.3700000,1975.8000000,28709861841
RI.IMOEX,D,20160817,000000,1969.8400000,1973.0200000,1959.4400000,1969.1900000,25229268898
RI.IMOEX,D,20160818,000000,1972.2300000,1976.7100000,1961.3500000,1970.0700000,25565625859
RI.IMOEX,D,20160819,000000,1970.6000000,1974.4000000,1959.7200000,1959.7200000,19768199622
RI.IMOEX,D,20160822,000000,1951.7300000,1979.0900000,1948.3500000,1979.0900000,20450956430
RI.IMOEX,D,20160823,000000,1974.3000000,1992.5500000,1973.4300000,1989.5100000,23113177117
RI.IMOEX,D,20160824,000000,1986.9100000,1989.4300000,1974.8900000,1983.5900000,20927683750
RI.IMOEX,D,20160825,000000,1982.4900000,1987.3500000,1969.5300000,1985.5600000,30205974337
RI.IMOEX,D,20160826,000000,1985.0900000,1997.1000000,1976.8700000,1993.3500000,30444029753
RI.IMOEX,D,20160829,000000,1979.7600000,1986.7200000,1970.5300000,1986.7200000,19262464914
RI.IMOEX,D,20160830,000000,1985.2900000,1999.1400000,1983.8400000,1985.6900000,22499082585
RI.IMOEX,D,20160831,000000,1985.4000000,1988.5600000,1966.8800000,1971.5900000,29285971066
RI.IMOEX,D,20160901,000000,1973.6400000,1982.2600000,1969.4800000,1976.9100000,22144993785
RI.IMOEX,D,20160902,000000,1979.5100000,2006.2500000,1976.6200000,2003.7700000,27771307189
RI.IMOEX,D,20160905,000000,2006.4800000,2019.6500000,2005.4200000,2017.3800000,26492309941
RI.IMOEX,D,20160906,000000,2021.6000000,2040.4200000,2017.5000000,2039.5300000,33024111366
RI.IMOEX,D,20160907,000000,2043.9800000,2060.0300000,2043.9000000,2053.7500000,39263204255
RI.IMOEX,D,20160908,000000,2060.0200000,2063.1300000,2041.0100000,2050.7700000,30940002754
RI.IMOEX,D,20160909,000000,2042.2200000,2045.0400000,2028.2500000,2028.2500000,22587475419
RI.IMOEX,D,20160912,000000,2010.2100000,2021.5800000,2004.4300000,2019.9000000,30435978233
RI.IMOEX,D,20160913,000000,2023.4500000,2026.5700000,2001.3400000,2004.5000000,21810151968
RI.IMOEX,D,20160914,000000,2005.1700000,2010.4700000,1995.7000000,2004.4800000,23750715488
RI.IMOEX,D,20160915,000000,2001.4400000,2004.6500000,1982.9500000,1996.5800000,28369697323
RI.IMOEX,D,20160916,000000,1999.3500000,2004.3700000,1967.3100000,1981.9600000,36183837796
RI.IMOEX,D,20160919,000000,1991.6300000,1993.4900000,1981.3900000,1986.9700000,23509153108
RI.IMOEX,D,20160920,000000,1982.3800000,1991.8500000,1969.4100000,1991.7800000,22024871194
RI.IMOEX,D,20160921,000000,1998.3900000,2004.1000000,1988.6400000,1997.6700000,23034912380
RI.IMOEX,D,20160922,000000,2006.3000000,2025.3000000,2001.0700000,2025.3000000,31315037464
RI.IMOEX,D,20160923,000000,2020.9700000,2020.9700000,1995.1400000,2011.8300000,26324790043
RI.IMOEX,D,20160926,000000,2000.9500000,2007.2500000,1993.3300000,1997.9400000,23793104426
RI.IMOEX,D,20160927,000000,1999.3000000,1999.3000000,1975.5200000,1975.5200000,24694472846
RI.IMOEX,D,20160928,000000,1978.4100000,1993.9300000,1975.8400000,1980.6800000,22889123570
RI.IMOEX,D,20160929,000000,2002.2300000,2006.5900000,1994.8800000,1996.1200000,24935420420
RI.IMOEX,D,20160930,000000,1985.2300000,1988.3900000,1975.2300000,1978.0000000,29629400154
RI.IMOEX,D,20161003,000000,1980.1700000,1993.5500000,1975.7400000,1986.8000000,24659115357
RI.IMOEX,D,20161004,000000,1986.6400000,1989.3200000,1975.9600000,1985.0200000,22939397746
RI.IMOEX,D,20161005,000000,1979.8000000,1979.8000000,1962.1400000,1975.8500000,25902947212
RI.IMOEX,D,20161006,000000,1974.5200000,1983.8800000,1967.7500000,1983.8800000,21211360146
RI.IMOEX,D,20161007,000000,1986.4500000,1993.6500000,1974.8900000,1980.0200000,26582545057
RI.IMOEX,D,20161010,000000,1978.3000000,2002.5300000,1977.4300000,2001.1000000,26690325827
RI.IMOEX,D,20161011,000000,1999.9800000,2006.6600000,1995.9300000,2001.4200000,26822042306
RI.IMOEX,D,20161012,000000,2000.3200000,2005.1700000,1986.7000000,1993.3500000,25187554322
RI.IMOEX,D,20161013,000000,1986.5500000,1989.9300000,1970.8600000,1976.3700000,25155937370
RI.IMOEX,D,20161014,000000,1977.5800000,1978.9600000,1962.3500000,1966.3900000,19808342681
RI.IMOEX,D,20161017,000000,1965.1000000,1965.8300000,1954.8100000,1956.9500000,22692697600
RI.IMOEX,D,20161018,000000,1962.9600000,1974.0100000,1962.2000000,1969.1100000,20980144729
RI.IMOEX,D,20161019,000000,1971.8000000,1973.2400000,1961.3900000,1967.5000000,18092691005
RI.IMOEX,D,20161020,000000,1967.9200000,1968.1100000,1956.6100000,1957.0900000,19181565453
RI.IMOEX,D,20161021,000000,1957.0100000,1960.5600000,1946.7800000,1957.7000000,17455056869
RI.IMOEX,D,20161024,000000,1962.8500000,1970.3600000,1957.6500000,1962.7900000,21496951683
RI.IMOEX,D,20161025,000000,1966.5400000,1987.0700000,1962.2400000,1977.1900000,25551133600
RI.IMOEX,D,20161026,000000,1975.5200000,1979.4200000,1967.8700000,1974.8100000,20519141060
RI.IMOEX,D,20161027,000000,1975.8200000,1986.5300000,1973.2700000,1979.8000000,22362176705
