<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RUBUSD,D,20160601,000000,0.0149770,0.0149910,0.0148140,0.0148410,292
RUBUSD,D,20160602,000000,0.0148530,0.0149570,0.0147210,0.0148780,293
RUBUSD,D,20160603,000000,0.0148750,0.0151900,0.0148440,0.0151610,276
RUBUSD,D,20160604,000000,0.0154040,0.0154040,0.0152630,0.0152630,8
RUBUSD,D,20160605,000000,0.0151740,0.0151740,0.0150060,0.0150060,17
RUBUSD,D,20160606,000000,0.0150060,0.0153020,0.0148010,0.0152680,295
RUBUSD,D,20160607,000000,0.0152590,0.0154500,0.0151770,0.0154280,299
RUBUSD,D,20160608,000000,0.0154360,0.0156920,0.0153880,0.0156640,297
RUBUSD,D,20160609,000000,0.0156700,0.0157070,0.0154680,0.0154970,296
RUBUSD,D,20160610,000000,0.0155010,0.0158090,0.0152500,0.0152740,295
RUBUSD,D,20160611,000000,0.0152040,0.0152780,0.0152040,0.0152780,12
RUBUSD,D,20160612,000000,0.0152580,0.0155050,0.0152580,0.0155030,23
RUBUSD,D,20160613,000000,0.0155030,0.0156420,0.0150820,0.0151680,293
RUBUSD,D,20160614,000000,0.0151720,0.0152070,0.0150330,0.0150780,293
RUBUSD,D,20160615,000000,0.0150770,0.0152850,0.0150560,0.0152040,281
RUBUSD,D,20160616,000000,0.0152060,0.0152790,0.0150860,0.0151730,289
RUBUSD,D,20160617,000000,0.0153080,0.0154040,0.0151620,0.0153810,292
RUBUSD,D,20160618,000000,0.0153950,0.0153950,0.0152980,0.0153930,12
RUBUSD,D,20160619,000000,0.0153940,0.0153940,0.0151420,0.0152220,18
RUBUSD,D,20160620,000000,0.0152330,0.0156190,0.0151920,0.0155060,292
RUBUSD,D,20160621,000000,0.0155130,0.0156230,0.0153600,0.0156180,292
RUBUSD,D,20160622,000000,0.0156350,0.0159340,0.0153050,0.0153980,293
RUBUSD,D,20160623,000000,0.0153730,0.0156530,0.0151060,0.0156530,288
RUBUSD,D,20160624,000000,0.0156570,0.0157210,0.0148200,0.0152700,291
RUBUSD,D,20160625,000000,0.0153250,0.0153250,0.0152760,0.0152760,9
RUBUSD,D,20160626,000000,0.0152760,0.0152760,0.0152760,0.0152760,26
RUBUSD,D,20160627,000000,0.0150860,0.0153720,0.0148530,0.0152020,282
RUBUSD,D,20160628,000000,0.0151720,0.0155730,0.0150460,0.0155640,295
RUBUSD,D,20160629,000000,0.0155170,0.0156500,0.0154720,0.0156190,292
RUBUSD,D,20160630,000000,0.0156520,0.0157560,0.0150900,0.0156200,290
RUBUSD,D,20160701,000000,0.0156330,0.0159820,0.0155150,0.0156290,288
RUBUSD,D,20160702,000000,0.0157230,0.0157230,0.0156200,0.0156200,14
RUBUSD,D,20160703,000000,0.0156110,0.0156110,0.0156110,0.0156110,6
RUBUSD,D,20160704,000000,0.0156200,0.0156920,0.0152300,0.0155920,267
RUBUSD,D,20160705,000000,0.0155990,0.0157290,0.0153600,0.0154810,290
RUBUSD,D,20160706,000000,0.0155150,0.0155260,0.0153890,0.0155080,291
RUBUSD,D,20160707,000000,0.0154830,0.0156320,0.0153940,0.0154460,292
RUBUSD,D,20160708,000000,0.0154490,0.0156260,0.0154260,0.0156130,291
RUBUSD,D,20160709,000000,0.0156550,0.0156550,0.0156140,0.0156140,12
RUBUSD,D,20160710,000000,0.0156020,0.0156020,0.0155970,0.0155970,12
RUBUSD,D,20160711,000000,0.0155970,0.0155970,0.0154690,0.0155270,290
RUBUSD,D,20160712,000000,0.0155200,0.0156760,0.0154960,0.0156070,293
RUBUSD,D,20160713,000000,0.0155750,0.0156760,0.0155500,0.0156100,295
RUBUSD,D,20160714,000000,0.0156110,0.0158810,0.0155770,0.0158510,290
RUBUSD,D,20160715,000000,0.0157900,0.0159080,0.0156720,0.0156720,294
RUBUSD,D,20160716,000000,0.0156030,0.0156300,0.0155810,0.0155810,8
RUBUSD,D,20160717,000000,0.0156610,0.0159200,0.0156610,0.0156900,22
RUBUSD,D,20160718,000000,0.0156900,0.0158750,0.0156230,0.0158620,295
RUBUSD,D,20160719,000000,0.0158640,0.0159090,0.0156380,0.0156980,289
RUBUSD,D,20160720,000000,0.0156960,0.0157770,0.0155980,0.0156170,292
RUBUSD,D,20160721,000000,0.0156290,0.0156770,0.0154730,0.0154910,290
RUBUSD,D,20160722,000000,0.0155390,0.0155390,0.0153420,0.0153710,293
RUBUSD,D,20160723,000000,0.0153610,0.0154190,0.0153610,0.0154190,14
RUBUSD,D,20160724,000000,0.0153810,0.0153830,0.0153700,0.0153710,23
RUBUSD,D,20160725,000000,0.0153700,0.0154110,0.0152070,0.0152280,292
RUBUSD,D,20160726,000000,0.0152390,0.0152660,0.0149980,0.0151130,291
RUBUSD,D,20160727,000000,0.0151030,0.0151650,0.0150110,0.0151340,294
RUBUSD,D,20160728,000000,0.0151580,0.0151580,0.0149310,0.0149510,292
RUBUSD,D,20160729,000000,0.0148890,0.0151140,0.0148440,0.0151030,292
RUBUSD,D,20160730,000000,0.0151210,0.0151210,0.0150960,0.0150960,7
RUBUSD,D,20160731,000000,0.0151030,0.0151030,0.0150960,0.0150960,17
RUBUSD,D,20160801,000000,0.0150960,0.0151590,0.0148710,0.0148880,297
RUBUSD,D,20160802,000000,0.0147670,0.0150930,0.0147670,0.0149490,293
RUBUSD,D,20160803,000000,0.0148860,0.0150650,0.0148860,0.0150430,291
RUBUSD,D,20160804,000000,0.0150500,0.0151910,0.0149830,0.0151640,262
RUBUSD,D,20160805,000000,0.0150950,0.0153790,0.0150950,0.0151980,296
RUBUSD,D,20160806,000000,0.0151790,0.0152980,0.0151790,0.0152210,16
RUBUSD,D,20160807,000000,0.0152100,0.0152100,0.0149760,0.0149760,19
RUBUSD,D,20160808,000000,0.0149760,0.0154650,0.0149650,0.0154230,292
RUBUSD,D,20160809,000000,0.0154080,0.0154490,0.0153110,0.0153960,294
RUBUSD,D,20160810,000000,0.0153740,0.0155150,0.0153540,0.0153570,292
RUBUSD,D,20160811,000000,0.0153280,0.0155810,0.0153040,0.0154930,292
RUBUSD,D,20160812,000000,0.0154830,0.0155450,0.0153430,0.0153700,274
RUBUSD,D,20160813,000000,0.0153910,0.0153910,0.0153670,0.0153670,10
RUBUSD,D,20160814,000000,0.0153700,0.0153700,0.0153700,0.0153700,6
RUBUSD,D,20160815,000000,0.0154490,0.0156670,0.0153670,0.0155650,294
RUBUSD,D,20160816,000000,0.0155640,0.0156740,0.0155150,0.0156140,293
RUBUSD,D,20160817,000000,0.0156020,0.0156140,0.0155000,0.0156010,294
RUBUSD,D,20160818,000000,0.0155860,0.0157120,0.0155390,0.0156590,290
RUBUSD,D,20160819,000000,0.0156500,0.0156760,0.0155490,0.0156100,294
RUBUSD,D,20160820,000000,0.0156110,0.0156240,0.0156000,0.0156240,16
RUBUSD,D,20160821,000000,0.0156240,0.0156240,0.0156020,0.0156020,13
RUBUSD,D,20160822,000000,0.0155990,0.0155990,0.0153790,0.0153790,290
RUBUSD,D,20160823,000000,0.0153780,0.0155030,0.0153430,0.0154490,293
RUBUSD,D,20160824,000000,0.0154270,0.0154950,0.0152700,0.0152880,293
RUBUSD,D,20160825,000000,0.0152750,0.0154270,0.0152750,0.0154030,295
RUBUSD,D,20160826,000000,0.0153170,0.0155020,0.0153010,0.0154300,291
