<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,D,20170606,000000,119.0900000,120.2400000,118.6600000,119.0500000,18193840
GAZP,D,20170607,000000,119.3300000,121.4400000,118.8500000,118.9200000,27870030
GAZP,D,20170608,000000,119.1900000,120.1100000,117.8200000,119.3000000,27514310
GAZP,D,20170609,000000,119.3200000,120.5000000,118.9500000,120.5000000,21294170
GAZP,D,20170613,000000,120.2900000,120.3800000,118.1500000,118.1500000,31058980
GAZP,D,20170614,000000,118.2600000,118.5400000,115.1000000,115.3500000,47003760
GAZP,D,20170615,000000,115.2500000,115.7500000,111.4600000,115.4900000,120644420
GAZP,D,20170616,000000,115.8100000,117.2500000,114.6000000,116.0200000,40336010
GAZP,D,20170619,000000,116.0000000,117.4500000,115.7900000,117.3300000,21749140
GAZP,D,20170620,000000,117.5100000,119.0000000,116.5600000,117.4400000,29930700
GAZP,D,20170621,000000,117.5000000,118.3200000,116.8400000,117.9700000,23560060
GAZP,D,20170622,000000,117.7800000,119.7800000,116.8600000,119.5500000,31513190
GAZP,D,20170623,000000,119.5200000,120.0900000,118.6600000,119.1000000,23303360
GAZP,D,20170626,000000,119.5000000,119.9700000,118.2600000,118.6700000,18274640
GAZP,D,20170627,000000,118.4000000,119.7500000,118.0200000,119.3500000,18365790
GAZP,D,20170628,000000,118.7200000,119.7000000,118.1900000,119.7000000,21106940
GAZP,D,20170629,000000,120.1800000,120.8800000,118.8000000,119.1600000,26435690
GAZP,D,20170630,000000,118.9500000,120.2200000,118.1800000,118.4900000,22432000
GAZP,D,20170703,000000,119.1700000,119.9300000,118.7500000,119.8600000,18087840
GAZP,D,20170704,000000,120.0000000,123.2900000,119.7200000,122.7300000,37693640
GAZP,D,20170705,000000,122.9500000,123.7500000,122.3200000,122.7000000,26052360
GAZP,D,20170706,000000,122.8200000,123.6500000,121.4400000,122.6800000,25151140
GAZP,D,20170707,000000,122.1900000,123.0000000,121.4000000,123.0000000,24725120
GAZP,D,20170710,000000,123.2600000,124.6200000,123.0300000,124.2500000,27166510
GAZP,D,20170711,000000,124.3800000,124.9400000,123.8500000,124.7800000,20642420
