<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RUBEUR,D,20160406,000000,0.0126270,0.0129370,0.0126260,0.0129150,278
RUBEUR,D,20160407,000000,0.0129150,0.0129480,0.0127920,0.0128550,290
RUBEUR,D,20160408,000000,0.0128510,0.0130800,0.0127480,0.0130390,286
RUBEUR,D,20160409,000000,0.0130260,0.0130260,0.0129670,0.0129670,8
RUBEUR,D,20160410,000000,0.0132310,0.0132320,0.0129570,0.0129580,23
RUBEUR,D,20160411,000000,0.0129570,0.0131260,0.0129490,0.0131050,287
RUBEUR,D,20160412,000000,0.0131020,0.0134160,0.0129500,0.0133670,292
RUBEUR,D,20160413,000000,0.0133790,0.0135030,0.0132900,0.0133490,290
RUBEUR,D,20160414,000000,0.0133430,0.0134280,0.0133080,0.0134010,292
RUBEUR,D,20160415,000000,0.0134040,0.0134290,0.0132290,0.0132740,297
RUBEUR,D,20160416,000000,0.0134450,0.0134450,0.0132930,0.0132930,8
RUBEUR,D,20160417,000000,0.0131950,0.0132080,0.0128230,0.0131380,23
RUBEUR,D,20160418,000000,0.0131210,0.0133220,0.0128350,0.0132830,290
RUBEUR,D,20160419,000000,0.0132830,0.0134400,0.0130630,0.0133210,285
RUBEUR,D,20160420,000000,0.0133070,0.0135310,0.0130730,0.0135270,289
RUBEUR,D,20160421,000000,0.0135320,0.0136130,0.0131840,0.0132160,287
RUBEUR,D,20160422,000000,0.0132100,0.0134950,0.0131930,0.0133400,294
RUBEUR,D,20160423,000000,0.0133230,0.0134210,0.0133230,0.0134210,7
RUBEUR,D,20160424,000000,0.0133640,0.0133640,0.0132830,0.0132830,9
RUBEUR,D,20160425,000000,0.0132830,0.0134510,0.0132380,0.0132900,282
RUBEUR,D,20160426,000000,0.0132810,0.0135320,0.0132480,0.0135320,294
RUBEUR,D,20160427,000000,0.0134930,0.0135560,0.0133480,0.0135220,284
RUBEUR,D,20160428,000000,0.0134990,0.0136800,0.0134440,0.0135550,292
RUBEUR,D,20160429,000000,0.0135310,0.0136560,0.0133710,0.0134070,278
RUBEUR,D,20160430,000000,0.0133420,0.0133420,0.0132400,0.0132450,7
RUBEUR,D,20160501,000000,0.0134260,0.0134270,0.0134090,0.0134120,11
RUBEUR,D,20160502,000000,0.0134020,0.0134680,0.0132390,0.0132500,256
RUBEUR,D,20160503,000000,0.0132070,0.0133260,0.0129110,0.0130450,293
